ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchFile,Status
EXP_DBL_1329,bat,10,binop-extract-shuffle,ScalarReplacementOfAggregates,6603656,23.141113,187.402885,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,1,expand-reductions,ScalarReplacementOfAggregates,6603848,23.661537,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,2,expand-reductions,ScalarReplacementOfAggregates,6603848,23.438562,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,3,expand-reductions,ScalarReplacementOfAggregates,6603848,23.034980,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,4,expand-reductions,ScalarReplacementOfAggregates,6603848,23.666049,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,5,expand-reductions,ScalarReplacementOfAggregates,6603848,23.104140,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,6,expand-reductions,ScalarReplacementOfAggregates,6603848,23.270266,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,7,expand-reductions,ScalarReplacementOfAggregates,6603848,23.483259,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,8,expand-reductions,ScalarReplacementOfAggregates,6603848,23.300925,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,9,expand-reductions,ScalarReplacementOfAggregates,6603848,23.280720,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1330,bat,10,expand-reductions,ScalarReplacementOfAggregates,6603848,23.761078,187.706463,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,1,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.300296,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,2,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.453427,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,3,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.088545,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,4,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,22.946268,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,5,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.332627,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,6,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.206052,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,7,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.427055,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,8,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.212076,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,9,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.168316,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1331,bat,10,interleaved-load-combine,ScalarReplacementOfAggregates,6603656,23.641021,187.469344,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,1,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.293558,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,2,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.119969,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,3,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.338027,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,4,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.113412,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,5,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.318060,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,6,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.624191,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,7,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.070439,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,8,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.133389,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,9,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.578315,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1332,bat,10,loop-idiom-vectorize-all,ScalarReplacementOfAggregates,6603656,23.387927,188.083821,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,1,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.614946,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,2,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.544367,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,3,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.204616,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,4,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.474329,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,5,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.448799,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,6,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.373504,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,7,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.273279,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,8,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.254174,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,9,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.456737,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1333,bat,10,loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,6603688,23.469562,187.823715,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,1,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.341182,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,2,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.036279,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,3,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.227223,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,4,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.463084,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,5,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.474015,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,6,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.618224,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,7,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.031955,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,8,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.228247,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,9,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.505048,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1334,bat,10,promote-alloca-to-vector,ScalarReplacementOfAggregates,6603656,23.318835,187.482623,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,1,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.674927,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,2,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.486672,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,3,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.299321,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,4,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.728359,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,5,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.438096,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,6,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.470508,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,7,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.402900,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,8,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.557942,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,9,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.441517,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1335,bat,10,replace-with-vec-lib,ScalarReplacementOfAggregates,6603688,23.342679,187.730768,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,1,vector-combine,ScalarReplacementOfAggregates,6603752,23.573189,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,2,vector-combine,ScalarReplacementOfAggregates,6603752,23.330942,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,3,vector-combine,ScalarReplacementOfAggregates,6603752,23.454014,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,4,vector-combine,ScalarReplacementOfAggregates,6603752,23.448851,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,5,vector-combine,ScalarReplacementOfAggregates,6603752,23.614348,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,6,vector-combine,ScalarReplacementOfAggregates,6603752,23.485677,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,7,vector-combine,ScalarReplacementOfAggregates,6603752,23.319308,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,8,vector-combine,ScalarReplacementOfAggregates,6603752,23.493494,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,9,vector-combine,ScalarReplacementOfAggregates,6603752,23.556536,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1336,bat,10,vector-combine,ScalarReplacementOfAggregates,6603752,23.576724,187.786453,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,1,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.249928,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,2,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.185230,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,3,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.676696,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,4,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.661735,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,5,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.296178,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,6,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.271350,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,7,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.560652,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,8,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.807115,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,9,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.592810,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1337,bat,10,advanced-peeling,ScalarReplacementOfAggregates,6597544,23.487291,187.698362,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,1,lftr,ScalarReplacementOfAggregates,6603528,23.315632,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,2,lftr,ScalarReplacementOfAggregates,6603528,23.427808,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,3,lftr,ScalarReplacementOfAggregates,6603528,23.390583,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,4,lftr,ScalarReplacementOfAggregates,6603528,23.317859,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,5,lftr,ScalarReplacementOfAggregates,6603528,23.212632,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,6,lftr,ScalarReplacementOfAggregates,6603528,23.350053,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,7,lftr,ScalarReplacementOfAggregates,6603528,23.550588,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,8,lftr,ScalarReplacementOfAggregates,6603528,23.501073,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,9,lftr,ScalarReplacementOfAggregates,6603528,23.451078,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1338,bat,10,lftr,ScalarReplacementOfAggregates,6603528,23.292237,189.715327,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,1,licm-promotion,ScalarReplacementOfAggregates,6600104,23.193212,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,2,licm-promotion,ScalarReplacementOfAggregates,6600104,23.383825,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,3,licm-promotion,ScalarReplacementOfAggregates,6600104,23.381891,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,4,licm-promotion,ScalarReplacementOfAggregates,6600104,23.417155,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,5,licm-promotion,ScalarReplacementOfAggregates,6600104,23.195464,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,6,licm-promotion,ScalarReplacementOfAggregates,6600104,23.350020,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,7,licm-promotion,ScalarReplacementOfAggregates,6600104,23.535138,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,8,licm-promotion,ScalarReplacementOfAggregates,6600104,23.358647,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,9,licm-promotion,ScalarReplacementOfAggregates,6600104,23.289300,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1339,bat,10,licm-promotion,ScalarReplacementOfAggregates,6600104,23.369597,187.562666,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,1,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.429518,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,2,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.297564,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,3,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.514849,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,4,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.343141,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,5,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.275644,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,6,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.418676,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,7,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.450217,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,8,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.535893,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,9,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.356963,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1340,bat,10,loop-level-heuristics,ScalarReplacementOfAggregates,6603688,23.340977,188.367639,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,1,lsr,ScalarReplacementOfAggregates,6594408,23.525850,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,2,lsr,ScalarReplacementOfAggregates,6594408,23.946695,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,3,lsr,ScalarReplacementOfAggregates,6594408,23.789775,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,4,lsr,ScalarReplacementOfAggregates,6594408,23.420624,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,5,lsr,ScalarReplacementOfAggregates,6594408,23.599804,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,6,lsr,ScalarReplacementOfAggregates,6594408,23.419918,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,7,lsr,ScalarReplacementOfAggregates,6594408,23.562209,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,8,lsr,ScalarReplacementOfAggregates,6594408,23.937806,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,9,lsr,ScalarReplacementOfAggregates,6594408,23.477529,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1341,bat,10,lsr,ScalarReplacementOfAggregates,6594408,23.723895,182.723097,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,1,machine-licm,ScalarReplacementOfAggregates,6579848,23.364324,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,2,machine-licm,ScalarReplacementOfAggregates,6579848,23.520099,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,3,machine-licm,ScalarReplacementOfAggregates,6579848,23.587757,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,4,machine-licm,ScalarReplacementOfAggregates,6579848,23.328319,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,5,machine-licm,ScalarReplacementOfAggregates,6579848,23.513129,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,6,machine-licm,ScalarReplacementOfAggregates,6579848,23.279051,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,7,machine-licm,ScalarReplacementOfAggregates,6579848,23.520728,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,8,machine-licm,ScalarReplacementOfAggregates,6579848,23.542631,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,9,machine-licm,ScalarReplacementOfAggregates,6579848,23.564223,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1342,bat,10,machine-licm,ScalarReplacementOfAggregates,6579848,23.397435,188.028770,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,1,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.870452,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,2,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.326441,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,3,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.366586,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,4,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.368925,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,5,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.311182,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,6,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.306945,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,7,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.412418,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,8,postra-machine-licm,ScalarReplacementOfAggregates,6603688,22.960852,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,9,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.433784,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1343,bat,10,postra-machine-licm,ScalarReplacementOfAggregates,6603688,23.323448,188.836299,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,1,preheader-prot,ScalarReplacementOfAggregates,6603016,23.284976,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,2,preheader-prot,ScalarReplacementOfAggregates,6603016,23.332301,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,3,preheader-prot,ScalarReplacementOfAggregates,6603016,23.280698,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,4,preheader-prot,ScalarReplacementOfAggregates,6603016,23.299937,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,5,preheader-prot,ScalarReplacementOfAggregates,6603016,23.277546,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,6,preheader-prot,ScalarReplacementOfAggregates,6603016,23.825656,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,7,preheader-prot,ScalarReplacementOfAggregates,6603016,23.302526,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,8,preheader-prot,ScalarReplacementOfAggregates,6603016,23.123756,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
EXP_DBL_1344,bat,9,preheader-prot,ScalarReplacementOfAggregates,6603016,23.602288,188.883713,1,1,/root/MIR_LLVM/bat/benchmark_data.rs,Success
