ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,ASM_JmpLike,ASM_JmpLike_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_0579,default,post-ra,EnumSizeOpt,3,8.000993,13.981751,416960.0,49.809447309194546,2.5195308977019826,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0636,default,type-promotion,ForceInline,3,8.001845,14.555833,416960.0,49.82540003520084,6.7289190735330795,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0210,default,icp,DeadStoreElimination-final,3,8.009962,17.375735,416960.0,49.97738158096758,27.405516033205114,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0105,default,early-ifcvt,DataflowConstProp,3,8.010787,12.981979,416960.0,49.992828762839906,-4.811178714038156,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0117,default,cgp-store-extract,DataflowConstProp,3,8.02074,15.061639,416960.0,50.17918730971882,10.437681577259749,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0028,default,ifcvt-triangle,CopyProp,3,8.02403,13.242554,416960.0,50.24078879863991,-2.9005434321146883,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0709,default,machine-cse,GVN,3,8.027747,14.82665,417856.0,50.31038537442096,8.714652605701033,0.16684245852909285,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0658,default,mr-partial-inlining,ForceInline,3,8.032851,13.74354,416960.0,50.40595193960436,0.7728769932895396,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0307,default,cfi-fixup,DeadStoreElimination-initial,3,8.037904,14.799104,416960.0,50.50056358809012,8.512674827802691,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0017,default,block-placement,CopyProp,3,8.044081,14.925499,409056.0,50.61622085163593,9.439451174185564,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0689,default,ifcvt-forked-diamond,GVN,3,8.052006,16.832539,416960.0,50.76460741689417,23.422595789130686,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0178,default,loop-level-heuristics,DeadStoreElimination-final,3,8.057532,15.569233,416960.0,50.86807544965344,14.15955437892016,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0375,default,gep-const-evaluation,DestinationPropagation,3,8.069981,14.404744,416960.0,51.10116874314241,5.621076900989541,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0218,default,preinline,DeadStoreElimination-final,3,8.071413,14.852984,416960.0,51.12798130610137,8.907743537349022,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_056_disable-auto-upgrade-debug-info,default,auto-upgrade-debug-info,N/A,3,8.077714,18.397191,416960.0,51.24596032789219,34.89522100310789,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0616,default,memop-opt,ForceInline,3,8.082052,13.314916,416960.0,51.3271844187553,-2.369957649631549,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0319,default,whole-program-visibility,DeadStoreElimination-initial,3,8.085085,16.698481,416960.0,51.383973876474975,22.43963140412024,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0053,default,select-optimize,CopyProp,3,8.08513,13.564169,416960.0,51.384816450031636,-0.5423395898588534,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0691,default,ifcvt-simple-false,GVN,3,8.089766,17.074914,416960.0,51.47162025022563,25.199781729670633,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0652,default,2addr-hack,ForceInline,3,8.090016,14.096571,416960.0,51.47630121442936,3.3614349294412316,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0260,default,licm-promotion,DeadStoreElimination-initial,3,8.093052,16.559741,417024.0,51.53314684371948,21.422336809419807,-0.0326013999424668,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0574,default,i2p-p2i-opt,EnumSizeOpt,3,8.101598,15.830666,416960.0,51.693160924059775,16.076480844080287,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0628,default,machine-sink,ForceInline,3,8.106201,15.121543,417520.0,51.77934683697889,10.876920552327762,0.08629782337712388,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0650,default,vp,ForceInline,3,8.106277,15.443971,416960.0,51.78076985009683,13.241085620657467,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_019_UnreachableEnumBranching,default,None,UnreachableEnumBranching,3,8.1129,14.295476,416960.0,51.90477795378203,4.819882250753649,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0300,default,postra-machine-sink,DeadStoreElimination-initial,3,8.131966,16.581868,416992.0,52.26176700781535,21.584580412540298,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_083_disable-strictnode-mutation,default,strictnode-mutation,N/A,3,8.135357,16.801517,416960.0,52.32525960627476,23.195130653504357,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0113,default,ifcvt-triangle-rev,DataflowConstProp,3,8.145878,16.007495,416960.0,52.52225330382454,17.37305851372335,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0118,default,memop-opt,DataflowConstProp,3,8.145996,16.314487,416960.0,52.524462718928724,19.624040942844513,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0534,default,separate-const-offset-from-gep,EnumSizeOpt,3,8.15134,15.614373,416960.0,52.62452300974765,14.490538075076831,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0316,default,sample-loader-inlining,DeadStoreElimination-initial,3,8.154019,15.240837,416960.0,52.67468422215482,11.751629658426888,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_078_disable-partial-inlining,default,partial-inlining,N/A,3,8.156789,16.468357,416960.0,52.72654930553215,20.75227446804673,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0199,default,cgp-ext-ld-promotion,DeadStoreElimination-final,3,8.157235,17.76364,417040.0,52.73490014567162,30.249783438115486,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0064,default,nounwind-inference,CopyProp,3,8.16513,14.429152,416992.0,52.882724995225416,5.8000456660713295,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0505,default,replace-with-vec-lib,EnumSizeOpt,3,8.175844,14.984888,416960.0,53.083332397140495,9.874913972835287,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_012_InstSimplify-after-simplifycfg,default,None,InstSimplify-after-simplifycfg,3,8.177115,14.617907,416960.0,53.10713041915227,7.18406931622757,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0145,default,layout-fsprofile-loader,DataflowConstProp,3,8.178249,17.041266,416960.0,53.12836327278036,24.953061760501825,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0681,default,block-placement,GVN,3,8.18745,17.742232,409056.0,53.30064147933449,30.092811817217815,-1.9426598906894244,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_001_CopyProp,default,None,CopyProp,3,8.190474,13.76511,416960.0,53.35726242234282,0.9310364599731891,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0322,default,cgp-gc-opts,DeadStoreElimination-initial,3,8.192166,16.498784,416960.0,53.38894318807368,20.975376836743198,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0001,default,binop-extract-shuffle,CopyProp,3,8.193175,15.852011,416960.0,53.40783555959992,16.232990524950107,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0280,default,tail-calls,DeadStoreElimination-initial,3,8.202893,17.074509,416960.0,53.589794000127334,25.19681211520577,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0304,default,type-promotion,DeadStoreElimination-initial,3,8.209876,15.745442,416960.0,53.720542692265916,15.451585972098524,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0704,default,constant-hoisting,GVN,3,8.210896,15.183849,416624.0,53.73964102621716,11.333771907505819,-0.12848787036149334,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_043_disable-gep-const-evaluation,default,gep-const-evaluation,N/A,3,8.215407,15.067931,416960.0,53.82410434430929,10.483816920995203,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_063_disable-nofree-inference,default,nofree-inference,N/A,3,8.235289,15.545223,416960.0,54.19637206550354,13.983503901633455,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0361,default,ifcvt-triangle-false,DestinationPropagation,3,8.24032,14.857556,416960.0,54.29057178913943,8.94126718508559,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0158,default,dfa-sched,DataflowConstProp,3,8.243802,15.494442,416960.0,54.355768258569,13.611158242029276,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0203,default,adv-copy-opt,DeadStoreElimination-final,3,8.246505,17.174182,416928.0,54.40637884353974,25.927652565959526,-0.05561415284303095,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_018_disable-branch-fold,default,branch-fold,N/A,3,8.252718,15.223097,418832.0,54.52271016593082,11.621553212484926,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_066_disable-ra-fsprofile-loader,default,ra-fsprofile-loader,N/A,3,8.264178,16.076445,416960.0,54.737285565029836,17.87862621088778,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0112,default,ifcvt-triangle-false,DataflowConstProp,3,8.264239,15.350482,416960.0,54.73842772029553,12.555588616448542,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0610,default,ifcvt-triangle-false,ForceInline,3,8.264989,15.806757,416960.0,54.752470612906734,15.901170937314424,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0137,default,ssc,DataflowConstProp,3,8.269986,15.185588,418176.0,54.846033725410905,11.346522918751178,0.24355163486431408,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0703,default,cleanups,GVN,3,8.272862,14.803574,416960.0,54.89988353761062,8.54545057263698,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0694,default,ifcvt-triangle-rev,GVN,3,8.273918,15.57656,416960.0,54.919655930407174,14.213278737399126,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0578,default,peephole,EnumSizeOpt,3,8.277557,15.05625,425680.0,54.987792045356684,10.398167373923739,2.0423818199251986,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_011_disable-licm-promotion,default,licm-promotion,N/A,3,8.283297,12.449633,417024.0,55.09526698347431,-8.714542619980126,-0.0326013999424668,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0167,default,binop-extract-shuffle,DeadStoreElimination-final,3,8.284091,15.687463,416960.0,55.110133725785396,15.026461831215322,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0168,default,expand-reductions,DeadStoreElimination-final,3,8.295355,14.576548,417008.0,55.321039248948686,6.880809354124251,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_003_DeadStoreElimination-final,default,None,DeadStoreElimination-final,3,8.298576,14.667073,416960.0,55.38134879174954,7.544573179879288,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0687,default,early-taildup,GVN,3,8.323385,15.024642,417040.0,55.84586895547095,10.1664054628001,-0.02876594112570796,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_007_disable-replace-with-vec-lib,default,replace-with-vec-lib,N/A,3,8.325549,18.631888,416960.0,55.88638738161844,36.616108919299364,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0072,default,cgp,CopyProp,3,8.342531,13.772426,424320.0,56.20435591804942,0.9846801622567902,1.7163678205005306,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0132,default,non-allocatable-phys-copy-opt,DataflowConstProp,3,8.35341,17.055377,416960.0,56.408052756338975,25.056528994362417,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0648,default,sample-loader-inlining,ForceInline,3,8.354756,15.877142,416960.0,56.43325506761185,16.41726060178026,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0183,default,block-placement,DeadStoreElimination-final,3,8.361062,16.630108,409056.0,56.55132770868676,21.93829449102054,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0661,default,peephole,ForceInline,3,8.362006,14.316063,425680.0,56.56900302952004,4.970833986526291,2.0423818199251986,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0020,default,cgp-select2branch,CopyProp,3,8.375339,14.367271,416896.0,56.81864821243341,5.346310572986002,-0.06328507047655973,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0585,default,loop-idiom-vectorize-all,ForceInline,3,8.376938,15.097996,416960.0,56.848587659480486,10.704264967626798,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0707,default,gep-const-evaluation,GVN,3,8.388952,15.091509,416960.0,57.073536075254935,10.656699809519399,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0639,default,cfi-fixup,ForceInline,3,8.409429,13.44294,416960.0,57.45694449125409,-1.4312368539567077,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0473,default,cfi-fixup,EarlyOtherwiseBranch,3,8.415265,12.823346,416960.0,57.56621691962598,-5.974336371823297,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0292,default,gep-const-evaluation,DeadStoreElimination-initial,3,8.434675,17.852706,416960.0,57.92964698040364,30.902849319415694,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_075_disable-dfa-sched,default,dfa-sched,N/A,3,8.454103,15.390293,416960.0,58.29341407060393,12.847498052152883,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0584,default,interleaved-load-combine,ForceInline,3,8.464144,15.284221,416960.0,58.48142031688255,12.069737692854465,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0063,default,nofree-inference,CopyProp,3,8.473613,13.451129,416960.0,58.65871651706307,-1.371191982715536,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0022,default,early-ifcvt,CopyProp,3,8.475673,14.097536,416960.0,58.69728766210181,3.368510677487113,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_081_disable-post-ra,default,post-ra,N/A,3,8.476542,14.89748,416960.0,58.71355869367398,9.234005179887506,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0206,default,constant-hoisting,DeadStoreElimination-final,3,8.493062,17.389754,416624.0,59.022876808256484,27.5083086879774,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0358,default,ifcvt-simple,DestinationPropagation,3,8.495745,14.481495,416960.0,59.0731129160909,6.1838445054140045,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_022_disable-early-ifcvt,default,early-ifcvt,N/A,3,8.503095,16.827371,416960.0,59.2107332636806,23.38470204208287,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0002,default,expand-reductions,CopyProp,3,8.506154,21.330867,417008.0,59.26800954167746,56.40605232358033,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
