Experiment_ID,Type,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_DBL_1497,Double_Disable,-disable-interleaved-load-combine,UnreachableEnumBranching,-C llvm-args=-disable-interleaved-load-combine -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-interleaved-load-combine AND MIR UnreachableEnumBranching
EXP_DBL_1498,Double_Disable,-disable-loop-idiom-vectorize-all,UnreachableEnumBranching,-C llvm-args=-disable-loop-idiom-vectorize-all -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-loop-idiom-vectorize-all AND MIR UnreachableEnumBranching
EXP_DBL_1499,Double_Disable,-disable-loop-idiom-vectorize-bytecmp,UnreachableEnumBranching,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR UnreachableEnumBranching
EXP_DBL_1500,Double_Disable,-disable-promote-alloca-to-vector,UnreachableEnumBranching,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-promote-alloca-to-vector AND MIR UnreachableEnumBranching
EXP_DBL_1501,Double_Disable,-disable-replace-with-vec-lib,UnreachableEnumBranching,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-replace-with-vec-lib AND MIR UnreachableEnumBranching
EXP_DBL_1502,Double_Disable,-disable-vector-combine,UnreachableEnumBranching,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-vector-combine AND MIR UnreachableEnumBranching
EXP_DBL_1503,Double_Disable,-disable-advanced-peeling,UnreachableEnumBranching,-C llvm-args=-disable-advanced-peeling -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-advanced-peeling AND MIR UnreachableEnumBranching
EXP_DBL_1504,Double_Disable,-disable-lftr,UnreachableEnumBranching,-C llvm-args=-disable-lftr -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-lftr AND MIR UnreachableEnumBranching
EXP_DBL_1505,Double_Disable,-disable-licm-promotion,UnreachableEnumBranching,-C llvm-args=-disable-licm-promotion -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-licm-promotion AND MIR UnreachableEnumBranching
EXP_DBL_1506,Double_Disable,-disable-loop-level-heuristics,UnreachableEnumBranching,-C llvm-args=-disable-loop-level-heuristics -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-loop-level-heuristics AND MIR UnreachableEnumBranching
EXP_DBL_1507,Double_Disable,-disable-lsr,UnreachableEnumBranching,-C llvm-args=-disable-lsr -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-lsr AND MIR UnreachableEnumBranching
EXP_DBL_1508,Double_Disable,-disable-machine-licm,UnreachableEnumBranching,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-machine-licm AND MIR UnreachableEnumBranching
EXP_DBL_1509,Double_Disable,-disable-postra-machine-licm,UnreachableEnumBranching,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-postra-machine-licm AND MIR UnreachableEnumBranching
EXP_DBL_1510,Double_Disable,-disable-preheader-prot,UnreachableEnumBranching,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-preheader-prot AND MIR UnreachableEnumBranching
EXP_DBL_1511,Double_Disable,-disable-block-placement,UnreachableEnumBranching,-C llvm-args=-disable-block-placement -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-block-placement AND MIR UnreachableEnumBranching
EXP_DBL_1512,Double_Disable,-disable-branch-fold,UnreachableEnumBranching,-C llvm-args=-disable-branch-fold -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-branch-fold AND MIR UnreachableEnumBranching
EXP_DBL_1513,Double_Disable,-disable-cgp-branch-opts,UnreachableEnumBranching,-C llvm-args=-disable-cgp-branch-opts -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-branch-opts AND MIR UnreachableEnumBranching
EXP_DBL_1514,Double_Disable,-disable-cgp-select2branch,UnreachableEnumBranching,-C llvm-args=-disable-cgp-select2branch -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-select2branch AND MIR UnreachableEnumBranching
EXP_DBL_1515,Double_Disable,-disable-chr,UnreachableEnumBranching,-C llvm-args=-disable-chr -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-chr AND MIR UnreachableEnumBranching
EXP_DBL_1516,Double_Disable,-disable-early-ifcvt,UnreachableEnumBranching,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-early-ifcvt AND MIR UnreachableEnumBranching
EXP_DBL_1517,Double_Disable,-disable-early-taildup,UnreachableEnumBranching,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-early-taildup AND MIR UnreachableEnumBranching
EXP_DBL_1518,Double_Disable,-disable-ifcvt-diamond,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-diamond AND MIR UnreachableEnumBranching
EXP_DBL_1519,Double_Disable,-disable-ifcvt-forked-diamond,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-forked-diamond AND MIR UnreachableEnumBranching
EXP_DBL_1520,Double_Disable,-disable-ifcvt-simple,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-simple AND MIR UnreachableEnumBranching
EXP_DBL_1521,Double_Disable,-disable-ifcvt-simple-false,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-simple-false AND MIR UnreachableEnumBranching
EXP_DBL_1522,Double_Disable,-disable-ifcvt-triangle,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle AND MIR UnreachableEnumBranching
EXP_DBL_1523,Double_Disable,-disable-ifcvt-triangle-false,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle-false AND MIR UnreachableEnumBranching
EXP_DBL_1524,Double_Disable,-disable-ifcvt-triangle-rev,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle-rev AND MIR UnreachableEnumBranching
EXP_DBL_1525,Double_Disable,-disable-tail-calls,UnreachableEnumBranching,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-tail-calls AND MIR UnreachableEnumBranching
EXP_DBL_1526,Double_Disable,-disable-tail-duplicate,UnreachableEnumBranching,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-tail-duplicate AND MIR UnreachableEnumBranching
EXP_DBL_1527,Double_Disable,-disable-cgp-ext-ld-promotion,UnreachableEnumBranching,-C llvm-args=-disable-cgp-ext-ld-promotion -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-ext-ld-promotion AND MIR UnreachableEnumBranching
EXP_DBL_1528,Double_Disable,-disable-cgp-store-extract,UnreachableEnumBranching,-C llvm-args=-disable-cgp-store-extract -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-store-extract AND MIR UnreachableEnumBranching
EXP_DBL_1529,Double_Disable,-disable-memop-opt,UnreachableEnumBranching,-C llvm-args=-disable-memop-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-memop-opt AND MIR UnreachableEnumBranching
EXP_DBL_1530,Double_Disable,-disable-separate-const-offset-from-gep,UnreachableEnumBranching,-C llvm-args=-disable-separate-const-offset-from-gep -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-separate-const-offset-from-gep AND MIR UnreachableEnumBranching
EXP_DBL_1531,Double_Disable,-disable-adv-copy-opt,UnreachableEnumBranching,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-adv-copy-opt AND MIR UnreachableEnumBranching
EXP_DBL_1532,Double_Disable,-disable-cgp-delete-phis,UnreachableEnumBranching,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-delete-phis AND MIR UnreachableEnumBranching
EXP_DBL_1533,Double_Disable,-disable-cleanups,UnreachableEnumBranching,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cleanups AND MIR UnreachableEnumBranching
EXP_DBL_1534,Double_Disable,-disable-constant-hoisting,UnreachableEnumBranching,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-constant-hoisting AND MIR UnreachableEnumBranching
EXP_DBL_1535,Double_Disable,-disable-copyprop,UnreachableEnumBranching,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-copyprop AND MIR UnreachableEnumBranching
EXP_DBL_1536,Double_Disable,-disable-demotion,UnreachableEnumBranching,-C llvm-args=-disable-demotion -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-demotion AND MIR UnreachableEnumBranching
EXP_DBL_1537,Double_Disable,-disable-gep-const-evaluation,UnreachableEnumBranching,-C llvm-args=-disable-gep-const-evaluation -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-gep-const-evaluation AND MIR UnreachableEnumBranching
EXP_DBL_1538,Double_Disable,-disable-icp,UnreachableEnumBranching,-C llvm-args=-disable-icp -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-icp AND MIR UnreachableEnumBranching
EXP_DBL_1539,Double_Disable,-disable-machine-cse,UnreachableEnumBranching,-C llvm-args=-disable-machine-cse -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-machine-cse AND MIR UnreachableEnumBranching
EXP_DBL_1540,Double_Disable,-disable-machine-dce,UnreachableEnumBranching,-C llvm-args=-disable-machine-dce -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-machine-dce AND MIR UnreachableEnumBranching
EXP_DBL_1541,Double_Disable,-disable-machine-sink,UnreachableEnumBranching,-C llvm-args=-disable-machine-sink -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-machine-sink AND MIR UnreachableEnumBranching
EXP_DBL_1542,Double_Disable,-disable-mergeicmps,UnreachableEnumBranching,-C llvm-args=-disable-mergeicmps -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-mergeicmps AND MIR UnreachableEnumBranching
EXP_DBL_1543,Double_Disable,-disable-non-allocatable-phys-copy-opt,UnreachableEnumBranching,-C llvm-args=-disable-non-allocatable-phys-copy-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-non-allocatable-phys-copy-opt AND MIR UnreachableEnumBranching
EXP_DBL_1544,Double_Disable,-disable-phi-elim-edge-splitting,UnreachableEnumBranching,-C llvm-args=-disable-phi-elim-edge-splitting -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-phi-elim-edge-splitting AND MIR UnreachableEnumBranching
EXP_DBL_1545,Double_Disable,-disable-postra-machine-sink,UnreachableEnumBranching,-C llvm-args=-disable-postra-machine-sink -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-postra-machine-sink AND MIR UnreachableEnumBranching
EXP_DBL_1546,Double_Disable,-disable-preinline,UnreachableEnumBranching,-C llvm-args=-disable-preinline -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-preinline AND MIR UnreachableEnumBranching
EXP_DBL_1547,Double_Disable,-disable-select-optimize,UnreachableEnumBranching,-C llvm-args=-disable-select-optimize -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-select-optimize AND MIR UnreachableEnumBranching
EXP_DBL_1548,Double_Disable,-disable-ssc,UnreachableEnumBranching,-C llvm-args=-disable-ssc -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ssc AND MIR UnreachableEnumBranching
EXP_DBL_1549,Double_Disable,-disable-type-promotion,UnreachableEnumBranching,-C llvm-args=-disable-type-promotion -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-type-promotion AND MIR UnreachableEnumBranching
EXP_DBL_1550,Double_Disable,-disable-auto-upgrade-debug-info,UnreachableEnumBranching,-C llvm-args=-disable-auto-upgrade-debug-info -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-auto-upgrade-debug-info AND MIR UnreachableEnumBranching
EXP_DBL_1551,Double_Disable,-disable-bitcode-version-upgrade,UnreachableEnumBranching,-C llvm-args=-disable-bitcode-version-upgrade -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-bitcode-version-upgrade AND MIR UnreachableEnumBranching
EXP_DBL_1552,Double_Disable,-disable-cfi-fixup,UnreachableEnumBranching,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cfi-fixup AND MIR UnreachableEnumBranching
EXP_DBL_1553,Double_Disable,-disable-cgdata-for-merging,UnreachableEnumBranching,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgdata-for-merging AND MIR UnreachableEnumBranching
EXP_DBL_1554,Double_Disable,-disable-global-outlining,UnreachableEnumBranching,-C llvm-args=-disable-global-outlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-global-outlining AND MIR UnreachableEnumBranching
EXP_DBL_1555,Double_Disable,-disable-last-run-tracking,UnreachableEnumBranching,-C llvm-args=-disable-last-run-tracking -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-last-run-tracking AND MIR UnreachableEnumBranching
EXP_DBL_1556,Double_Disable,-disable-layout-fsprofile-loader,UnreachableEnumBranching,-C llvm-args=-disable-layout-fsprofile-loader -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-layout-fsprofile-loader AND MIR UnreachableEnumBranching
EXP_DBL_1557,Double_Disable,-disable-nofree-inference,UnreachableEnumBranching,-C llvm-args=-disable-nofree-inference -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-nofree-inference AND MIR UnreachableEnumBranching
EXP_DBL_1558,Double_Disable,-disable-nounwind-inference,UnreachableEnumBranching,-C llvm-args=-disable-nounwind-inference -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-nounwind-inference AND MIR UnreachableEnumBranching
EXP_DBL_1559,Double_Disable,-disable-ondemand-mds-loading,UnreachableEnumBranching,-C llvm-args=-disable-ondemand-mds-loading -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ondemand-mds-loading AND MIR UnreachableEnumBranching
EXP_DBL_1560,Double_Disable,-disable-ra-fsprofile-loader,UnreachableEnumBranching,-C llvm-args=-disable-ra-fsprofile-loader -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ra-fsprofile-loader AND MIR UnreachableEnumBranching
EXP_DBL_1561,Double_Disable,-disable-sample-loader-inlining,UnreachableEnumBranching,-C llvm-args=-disable-sample-loader-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-sample-loader-inlining AND MIR UnreachableEnumBranching
EXP_DBL_1562,Double_Disable,-disable-thinlto-funcattrs,UnreachableEnumBranching,-C llvm-args=-disable-thinlto-funcattrs -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-thinlto-funcattrs AND MIR UnreachableEnumBranching
EXP_DBL_1563,Double_Disable,-disable-vp,UnreachableEnumBranching,-C llvm-args=-disable-vp -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-vp AND MIR UnreachableEnumBranching
EXP_DBL_1564,Double_Disable,-disable-whole-program-visibility,UnreachableEnumBranching,-C llvm-args=-disable-whole-program-visibility -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-whole-program-visibility AND MIR UnreachableEnumBranching
EXP_DBL_1565,Double_Disable,-disable-2addr-hack,UnreachableEnumBranching,-C llvm-args=-disable-2addr-hack -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-2addr-hack AND MIR UnreachableEnumBranching
EXP_DBL_1566,Double_Disable,-disable-cgp,UnreachableEnumBranching,-C llvm-args=-disable-cgp -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp AND MIR UnreachableEnumBranching
EXP_DBL_1567,Double_Disable,-disable-cgp-gc-opts,UnreachableEnumBranching,-C llvm-args=-disable-cgp-gc-opts -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-gc-opts AND MIR UnreachableEnumBranching
EXP_DBL_1568,Double_Disable,-disable-complex-addr-modes,UnreachableEnumBranching,-C llvm-args=-disable-complex-addr-modes -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-complex-addr-modes AND MIR UnreachableEnumBranching
EXP_DBL_1569,Double_Disable,-disable-dfa-sched,UnreachableEnumBranching,-C llvm-args=-disable-dfa-sched -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-dfa-sched AND MIR UnreachableEnumBranching
EXP_DBL_1570,Double_Disable,-disable-i2p-p2i-opt,UnreachableEnumBranching,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-i2p-p2i-opt AND MIR UnreachableEnumBranching
EXP_DBL_1571,Double_Disable,-disable-mr-partial-inlining,UnreachableEnumBranching,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-mr-partial-inlining AND MIR UnreachableEnumBranching
EXP_DBL_1572,Double_Disable,-disable-partial-inlining,UnreachableEnumBranching,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-partial-inlining AND MIR UnreachableEnumBranching
EXP_DBL_1573,Double_Disable,-disable-partial-libcall-inlining,UnreachableEnumBranching,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-partial-libcall-inlining AND MIR UnreachableEnumBranching
EXP_DBL_1574,Double_Disable,-disable-peephole,UnreachableEnumBranching,-C llvm-args=-disable-peephole -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-peephole AND MIR UnreachableEnumBranching
EXP_DBL_1575,Double_Disable,-disable-post-ra,UnreachableEnumBranching,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-post-ra AND MIR UnreachableEnumBranching
EXP_DBL_1576,Double_Disable,-disable-spill-fusing,UnreachableEnumBranching,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-spill-fusing AND MIR UnreachableEnumBranching
EXP_DBL_1577,Double_Disable,-disable-strictnode-mutation,UnreachableEnumBranching,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-strictnode-mutation AND MIR UnreachableEnumBranching
EXP_DBL_1578,Double_Disable,-disable-binop-extract-shuffle,UnreachablePropagation,-C llvm-args=-disable-binop-extract-shuffle -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-binop-extract-shuffle AND MIR UnreachablePropagation
EXP_DBL_1579,Double_Disable,-disable-expand-reductions,UnreachablePropagation,-C llvm-args=-disable-expand-reductions -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-expand-reductions AND MIR UnreachablePropagation
