config_id,config_name,mir_disabled_count,llvm_disabled_count,mir_disabled_list,llvm_disabled_list
937,RANDOM_CONFIG_0937,8,27,DeadStoreElimination-final;DeadStoreElimination-initial;ImpossiblePredicates;Inline;InstSimplify-after-simplifycfg;JumpThreading;ScalarReplacementOfAggregates;UnreachableEnumBranching,auto-upgrade-debug-info;cgdata-for-merging;cgp-delete-phis;cgp-gc-opts;cgp-store-extract;cleanups;complex-addr-modes;demotion;early-ifcvt;i2p-p2i-opt;loop-idiom-vectorize-bytecmp;loop-level-heuristics;partial-libcall-inlining;phi-elim-edge-splitting;preheader-prot;promote-alloca-to-vector;replace-with-vec-lib;sample-loader-inlining;select-optimize;spill-fusing;strictnode-mutation;tail-calls;tail-duplicate;thinlto-funcattrs;type-promotion;vector-combine;vp
938,RANDOM_CONFIG_0938,7,33,CopyProp;DeadStoreElimination-final;EnumSizeOpt;ForceInline;GVN;JumpThreading;UnreachablePropagation,adv-copy-opt;auto-upgrade-debug-info;binop-extract-shuffle;bitcode-version-upgrade;block-placement;branch-fold;cfi-fixup;cgp;cgp-select2branch;cgp-store-extract;demotion;early-ifcvt;early-taildup;expand-reductions;global-outlining;ifcvt-forked-diamond;ifcvt-simple-false;ifcvt-triangle-false;interleaved-load-combine;loop-idiom-vectorize-all;loop-idiom-vectorize-bytecmp;machine-cse;machine-dce;machine-sink;ondemand-mds-loading;postra-machine-sink;preinline;ra-fsprofile-loader;sample-loader-inlining;separate-const-offset-from-gep;ssc;strictnode-mutation;thinlto-funcattrs
939,RANDOM_CONFIG_0939,5,21,GVN;ImpossiblePredicates;InstSimplify-before-inline;JumpThreading;SingleUseConsts,auto-upgrade-debug-info;block-placement;branch-fold;cgp-store-extract;cleanups;complex-addr-modes;demotion;dfa-sched;expand-reductions;ifcvt-diamond;lftr;machine-cse;machine-sink;memop-opt;non-allocatable-phys-copy-opt;post-ra;separate-const-offset-from-gep;strictnode-mutation;tail-duplicate;thinlto-funcattrs;vector-combine
940,RANDOM_CONFIG_0940,3,24,CopyProp;EnumSizeOpt;ScalarReplacementOfAggregates,2addr-hack;adv-copy-opt;auto-upgrade-debug-info;branch-fold;cgdata-for-merging;cleanups;copyprop;early-taildup;gep-const-evaluation;global-outlining;ifcvt-diamond;ifcvt-triangle-rev;last-run-tracking;loop-level-heuristics;lsr;machine-licm;nounwind-inference;ondemand-mds-loading;partial-inlining;phi-elim-edge-splitting;replace-with-vec-lib;select-optimize;strictnode-mutation;vp
941,RANDOM_CONFIG_0941,2,20,ReferencePropagation;SingleUseConsts,advanced-peeling;cgdata-for-merging;cgp-select2branch;dfa-sched;expand-reductions;ifcvt-triangle;ifcvt-triangle-false;ifcvt-triangle-rev;last-run-tracking;licm-promotion;machine-sink;memop-opt;non-allocatable-phys-copy-opt;peephole;postra-machine-sink;promote-alloca-to-vector;sample-loader-inlining;select-optimize;spill-fusing;whole-program-visibility
942,RANDOM_CONFIG_0942,6,18,CopyProp;DeadStoreElimination-final;GVN;InstSimplify-after-simplifycfg;SingleUseConsts;UnreachablePropagation,2addr-hack;advanced-peeling;auto-upgrade-debug-info;cgp-branch-opts;cgp-select2branch;complex-addr-modes;gep-const-evaluation;icp;ifcvt-forked-diamond;ifcvt-simple-false;ifcvt-triangle-false;interleaved-load-combine;layout-fsprofile-loader;machine-licm;promote-alloca-to-vector;replace-with-vec-lib;thinlto-funcattrs;vp
943,RANDOM_CONFIG_0943,8,25,DeadStoreElimination-final;DeadStoreElimination-initial;DestinationPropagation;ImpossiblePredicates;JumpThreading;SingleUseConsts;UnreachableEnumBranching;UnreachablePropagation,advanced-peeling;bitcode-version-upgrade;block-placement;cfi-fixup;cgp-delete-phis;cgp-gc-opts;cgp-store-extract;demotion;dfa-sched;ifcvt-simple-false;ifcvt-triangle-false;layout-fsprofile-loader;loop-level-heuristics;mergeicmps;nofree-inference;nounwind-inference;partial-inlining;peephole;phi-elim-edge-splitting;postra-machine-sink;promote-alloca-to-vector;replace-with-vec-lib;ssc;strictnode-mutation;whole-program-visibility
944,RANDOM_CONFIG_0944,5,25,DeadStoreElimination-initial;EarlyOtherwiseBranch;EnumSizeOpt;InstSimplify-before-inline;ReferencePropagation,auto-upgrade-debug-info;block-placement;cfi-fixup;cgdata-for-merging;cgp-branch-opts;cgp-delete-phis;cgp-gc-opts;chr;i2p-p2i-opt;icp;ifcvt-forked-diamond;ifcvt-simple-false;ifcvt-triangle-rev;interleaved-load-combine;loop-idiom-vectorize-bytecmp;lsr;machine-dce;machine-licm;ondemand-mds-loading;preheader-prot;replace-with-vec-lib;ssc;type-promotion;vector-combine;vp
945,RANDOM_CONFIG_0945,7,33,DeadStoreElimination-final;DestinationPropagation;EarlyOtherwiseBranch;GVN;ImpossiblePredicates;SingleUseConsts;UnreachableEnumBranching,adv-copy-opt;advanced-peeling;auto-upgrade-debug-info;binop-extract-shuffle;cgp-branch-opts;cgp-delete-phis;cgp-gc-opts;cgp-store-extract;copyprop;expand-reductions;global-outlining;icp;ifcvt-triangle;ifcvt-triangle-rev;last-run-tracking;lftr;lsr;machine-cse;memop-opt;mergeicmps;nofree-inference;nounwind-inference;partial-inlining;partial-libcall-inlining;phi-elim-edge-splitting;postra-machine-sink;preinline;ra-fsprofile-loader;replace-with-vec-lib;select-optimize;spill-fusing;tail-calls;whole-program-visibility
946,RANDOM_CONFIG_0946,7,29,DataflowConstProp;DeadStoreElimination-initial;DestinationPropagation;EarlyOtherwiseBranch;ForceInline;Inline;MatchBranchSimplification,2addr-hack;advanced-peeling;auto-upgrade-debug-info;bitcode-version-upgrade;branch-fold;cfi-fixup;cgdata-for-merging;cgp-ext-ld-promotion;cgp-select2branch;cgp-store-extract;chr;constant-hoisting;early-taildup;i2p-p2i-opt;icp;ifcvt-triangle;interleaved-load-combine;last-run-tracking;lftr;loop-idiom-vectorize-all;machine-cse;machine-licm;partial-inlining;partial-libcall-inlining;peephole;ra-fsprofile-loader;ssc;tail-calls;vector-combine
947,RANDOM_CONFIG_0947,8,25,DeadStoreElimination-final;DeadStoreElimination-initial;DestinationPropagation;InstSimplify-before-inline;JumpThreading;MatchBranchSimplification;ScalarReplacementOfAggregates;SingleUseConsts,adv-copy-opt;binop-extract-shuffle;bitcode-version-upgrade;block-placement;cfi-fixup;cgp-branch-opts;cleanups;copyprop;demotion;early-taildup;expand-reductions;icp;ifcvt-diamond;layout-fsprofile-loader;licm-promotion;machine-dce;machine-sink;nounwind-inference;ondemand-mds-loading;peephole;phi-elim-edge-splitting;preinline;promote-alloca-to-vector;tail-duplicate;whole-program-visibility
948,RANDOM_CONFIG_0948,7,28,DataflowConstProp;DeadStoreElimination-initial;EnumSizeOpt;ImpossiblePredicates;Inline;JumpThreading;MatchBranchSimplification,cfi-fixup;cgp;cgp-ext-ld-promotion;cgp-gc-opts;cgp-select2branch;cleanups;constant-hoisting;copyprop;demotion;global-outlining;ifcvt-forked-diamond;ifcvt-simple;ifcvt-simple-false;lftr;licm-promotion;loop-idiom-vectorize-all;machine-licm;machine-sink;mergeicmps;non-allocatable-phys-copy-opt;nounwind-inference;partial-libcall-inlining;post-ra;preinline;strictnode-mutation;tail-duplicate;thinlto-funcattrs;whole-program-visibility
949,RANDOM_CONFIG_0949,7,25,CopyProp;DeadStoreElimination-initial;EarlyOtherwiseBranch;EnumSizeOpt;GVN;ImpossiblePredicates;JumpThreading,advanced-peeling;binop-extract-shuffle;block-placement;branch-fold;cgp-gc-opts;cgp-store-extract;copyprop;early-ifcvt;early-taildup;icp;ifcvt-simple;ifcvt-simple-false;interleaved-load-combine;layout-fsprofile-loader;licm-promotion;loop-idiom-vectorize-bytecmp;machine-cse;mergeicmps;nofree-inference;postra-machine-licm;postra-machine-sink;select-optimize;spill-fusing;tail-duplicate;vector-combine
950,RANDOM_CONFIG_0950,6,19,CopyProp;DeadStoreElimination-final;DeadStoreElimination-initial;DestinationPropagation;Inline;InstSimplify-before-inline,cgp-gc-opts;cgp-store-extract;constant-hoisting;copyprop;i2p-p2i-opt;icp;ifcvt-simple;ifcvt-triangle-rev;licm-promotion;loop-idiom-vectorize-all;loop-idiom-vectorize-bytecmp;machine-cse;machine-licm;nofree-inference;partial-libcall-inlining;phi-elim-edge-splitting;postra-machine-licm;strictnode-mutation;vp
951,RANDOM_CONFIG_0951,9,21,DataflowConstProp;EarlyOtherwiseBranch;ForceInline;GVN;ImpossiblePredicates;InstSimplify-after-simplifycfg;InstSimplify-before-inline;JumpThreading;UnreachableEnumBranching,adv-copy-opt;bitcode-version-upgrade;block-placement;cgp-select2branch;cgp-store-extract;chr;early-taildup;expand-reductions;global-outlining;icp;ifcvt-triangle-false;interleaved-load-combine;last-run-tracking;lftr;lsr;machine-sink;mergeicmps;nofree-inference;partial-libcall-inlining;tail-duplicate;vector-combine
952,RANDOM_CONFIG_0952,7,21,DataflowConstProp;DestinationPropagation;GVN;Inline;InstSimplify-after-simplifycfg;MatchBranchSimplification;UnreachableEnumBranching,adv-copy-opt;advanced-peeling;cgp-ext-ld-promotion;cgp-gc-opts;cgp-store-extract;copyprop;demotion;early-taildup;global-outlining;i2p-p2i-opt;ifcvt-triangle-rev;interleaved-load-combine;licm-promotion;loop-idiom-vectorize-all;machine-licm;nofree-inference;nounwind-inference;phi-elim-edge-splitting;postra-machine-licm;type-promotion;vp
953,RANDOM_CONFIG_0953,6,19,DestinationPropagation;ForceInline;ImpossiblePredicates;InstSimplify-after-simplifycfg;JumpThreading;ScalarReplacementOfAggregates,2addr-hack;adv-copy-opt;bitcode-version-upgrade;cgp;cleanups;early-ifcvt;global-outlining;ifcvt-forked-diamond;ifcvt-triangle-rev;loop-level-heuristics;lsr;machine-licm;phi-elim-edge-splitting;postra-machine-sink;preinline;sample-loader-inlining;ssc;strictnode-mutation;thinlto-funcattrs
954,RANDOM_CONFIG_0954,5,29,DataflowConstProp;GVN;ImpossiblePredicates;ReferencePropagation;UnreachablePropagation,binop-extract-shuffle;cgp-branch-opts;cgp-delete-phis;cgp-gc-opts;copyprop;dfa-sched;i2p-p2i-opt;ifcvt-simple-false;last-run-tracking;layout-fsprofile-loader;lftr;licm-promotion;loop-idiom-vectorize-all;loop-level-heuristics;machine-cse;machine-dce;machine-sink;partial-libcall-inlining;peephole;postra-machine-licm;preinline;ra-fsprofile-loader;sample-loader-inlining;select-optimize;strictnode-mutation;tail-calls;type-promotion;vp;whole-program-visibility
955,RANDOM_CONFIG_0955,7,25,CopyProp;DestinationPropagation;EarlyOtherwiseBranch;ImpossiblePredicates;ScalarReplacementOfAggregates;SingleUseConsts;UnreachablePropagation,adv-copy-opt;advanced-peeling;bitcode-version-upgrade;cgdata-for-merging;cgp-branch-opts;cgp-delete-phis;cgp-gc-opts;cleanups;copyprop;dfa-sched;early-ifcvt;early-taildup;i2p-p2i-opt;ifcvt-diamond;ifcvt-simple-false;ifcvt-triangle-false;layout-fsprofile-loader;machine-licm;nofree-inference;nounwind-inference;phi-elim-edge-splitting;postra-machine-licm;tail-calls;thinlto-funcattrs;whole-program-visibility
956,RANDOM_CONFIG_0956,7,30,CopyProp;DataflowConstProp;GVN;Inline;InstSimplify-after-simplifycfg;InstSimplify-before-inline;SingleUseConsts,2addr-hack;advanced-peeling;block-placement;cgp-ext-ld-promotion;cleanups;constant-hoisting;demotion;dfa-sched;gep-const-evaluation;i2p-p2i-opt;ifcvt-diamond;ifcvt-simple;ifcvt-triangle-false;layout-fsprofile-loader;lftr;licm-promotion;machine-cse;machine-dce;machine-sink;partial-inlining;partial-libcall-inlining;preheader-prot;preinline;promote-alloca-to-vector;sample-loader-inlining;select-optimize;separate-const-offset-from-gep;spill-fusing;strictnode-mutation;tail-calls
957,RANDOM_CONFIG_0957,3,29,EnumSizeOpt;ImpossiblePredicates;SingleUseConsts,adv-copy-opt;binop-extract-shuffle;cgp;cgp-gc-opts;chr;complex-addr-modes;copyprop;early-ifcvt;early-taildup;expand-reductions;ifcvt-triangle;ifcvt-triangle-false;interleaved-load-combine;lftr;loop-idiom-vectorize-bytecmp;lsr;memop-opt;non-allocatable-phys-copy-opt;nounwind-inference;partial-libcall-inlining;phi-elim-edge-splitting;post-ra;preheader-prot;promote-alloca-to-vector;sample-loader-inlining;spill-fusing;ssc;tail-calls;whole-program-visibility
958,RANDOM_CONFIG_0958,4,33,ForceInline;MatchBranchSimplification;ReferencePropagation;UnreachableEnumBranching,adv-copy-opt;advanced-peeling;cfi-fixup;cgp;cgp-select2branch;chr;global-outlining;i2p-p2i-opt;ifcvt-simple-false;ifcvt-triangle;ifcvt-triangle-rev;interleaved-load-combine;layout-fsprofile-loader;loop-idiom-vectorize-bytecmp;loop-level-heuristics;machine-cse;machine-dce;machine-licm;mergeicmps;non-allocatable-phys-copy-opt;ondemand-mds-loading;partial-inlining;post-ra;preinline;promote-alloca-to-vector;ra-fsprofile-loader;replace-with-vec-lib;sample-loader-inlining;select-optimize;tail-calls;thinlto-funcattrs;type-promotion;vp
959,RANDOM_CONFIG_0959,5,26,DataflowConstProp;GVN;MatchBranchSimplification;ScalarReplacementOfAggregates;UnreachablePropagation,block-placement;cfi-fixup;cgp;cgp-ext-ld-promotion;cgp-gc-opts;cgp-select2branch;complex-addr-modes;early-taildup;i2p-p2i-opt;icp;ifcvt-forked-diamond;ifcvt-simple;last-run-tracking;lftr;licm-promotion;lsr;machine-licm;memop-opt;nofree-inference;non-allocatable-phys-copy-opt;partial-libcall-inlining;post-ra;preheader-prot;strictnode-mutation;tail-duplicate;type-promotion
960,RANDOM_CONFIG_0960,7,21,DataflowConstProp;DeadStoreElimination-final;DestinationPropagation;Inline;MatchBranchSimplification;ScalarReplacementOfAggregates;SingleUseConsts,2addr-hack;advanced-peeling;auto-upgrade-debug-info;branch-fold;cfi-fixup;cgdata-for-merging;complex-addr-modes;global-outlining;ifcvt-simple;ifcvt-triangle;ifcvt-triangle-rev;loop-level-heuristics;lsr;mergeicmps;ondemand-mds-loading;post-ra;preheader-prot;separate-const-offset-from-gep;thinlto-funcattrs;vector-combine;whole-program-visibility
961,RANDOM_CONFIG_0961,7,31,DeadStoreElimination-final;EarlyOtherwiseBranch;GVN;ImpossiblePredicates;Inline;ScalarReplacementOfAggregates;SingleUseConsts,advanced-peeling;auto-upgrade-debug-info;block-placement;cgp;cgp-ext-ld-promotion;cgp-select2branch;early-ifcvt;early-taildup;expand-reductions;i2p-p2i-opt;ifcvt-forked-diamond;ifcvt-triangle;ifcvt-triangle-false;interleaved-load-combine;last-run-tracking;lftr;licm-promotion;loop-idiom-vectorize-all;lsr;machine-dce;mergeicmps;non-allocatable-phys-copy-opt;ondemand-mds-loading;peephole;phi-elim-edge-splitting;preinline;promote-alloca-to-vector;sample-loader-inlining;strictnode-mutation;thinlto-funcattrs;vp
962,RANDOM_CONFIG_0962,6,28,DestinationPropagation;Inline;InstSimplify-before-inline;JumpThreading;ReferencePropagation;ScalarReplacementOfAggregates,auto-upgrade-debug-info;cgp-branch-opts;cgp-delete-phis;cgp-ext-ld-promotion;cgp-select2branch;cgp-store-extract;chr;dfa-sched;early-taildup;gep-const-evaluation;i2p-p2i-opt;ifcvt-forked-diamond;ifcvt-simple;ifcvt-triangle-rev;lftr;machine-dce;ondemand-mds-loading;phi-elim-edge-splitting;postra-machine-sink;preheader-prot;preinline;promote-alloca-to-vector;separate-const-offset-from-gep;ssc;tail-duplicate;thinlto-funcattrs;type-promotion;vp
963,RANDOM_CONFIG_0963,6,28,DataflowConstProp;DeadStoreElimination-final;DestinationPropagation;ForceInline;JumpThreading;ReferencePropagation,2addr-hack;binop-extract-shuffle;bitcode-version-upgrade;branch-fold;cgdata-for-merging;cgp-branch-opts;cgp-select2branch;dfa-sched;i2p-p2i-opt;ifcvt-diamond;ifcvt-simple;ifcvt-triangle-false;interleaved-load-combine;last-run-tracking;lftr;loop-level-heuristics;lsr;machine-dce;machine-sink;mergeicmps;ondemand-mds-loading;postra-machine-sink;select-optimize;ssc;tail-calls;type-promotion;vector-combine;vp
964,RANDOM_CONFIG_0964,9,24,CopyProp;DestinationPropagation;EarlyOtherwiseBranch;GVN;ImpossiblePredicates;Inline;InstSimplify-after-simplifycfg;ReferencePropagation;UnreachablePropagation,advanced-peeling;block-placement;constant-hoisting;dfa-sched;early-ifcvt;expand-reductions;global-outlining;icp;ifcvt-simple-false;ifcvt-triangle;last-run-tracking;licm-promotion;loop-idiom-vectorize-bytecmp;machine-cse;memop-opt;post-ra;postra-machine-licm;preinline;separate-const-offset-from-gep;ssc;type-promotion;vector-combine;vp;whole-program-visibility
965,RANDOM_CONFIG_0965,8,27,DataflowConstProp;EarlyOtherwiseBranch;ForceInline;Inline;JumpThreading;ReferencePropagation;SingleUseConsts;UnreachableEnumBranching,2addr-hack;advanced-peeling;bitcode-version-upgrade;block-placement;cgp-delete-phis;complex-addr-modes;constant-hoisting;copyprop;demotion;dfa-sched;i2p-p2i-opt;icp;ifcvt-diamond;ifcvt-simple-false;layout-fsprofile-loader;lftr;loop-idiom-vectorize-all;loop-idiom-vectorize-bytecmp;loop-level-heuristics;non-allocatable-phys-copy-opt;partial-libcall-inlining;postra-machine-sink;preheader-prot;sample-loader-inlining;thinlto-funcattrs;vp;whole-program-visibility
966,RANDOM_CONFIG_0966,6,30,CopyProp;EarlyOtherwiseBranch;InstSimplify-before-inline;MatchBranchSimplification;ScalarReplacementOfAggregates;SingleUseConsts,2addr-hack;adv-copy-opt;advanced-peeling;auto-upgrade-debug-info;block-placement;branch-fold;cgp;cgp-delete-phis;cleanups;complex-addr-modes;copyprop;early-taildup;expand-reductions;gep-const-evaluation;ifcvt-diamond;ifcvt-simple;machine-cse;machine-dce;mergeicmps;mr-partial-inlining;non-allocatable-phys-copy-opt;peephole;post-ra;postra-machine-licm;preinline;replace-with-vec-lib;select-optimize;separate-const-offset-from-gep;spill-fusing;strictnode-mutation
967,RANDOM_CONFIG_0967,10,30,CopyProp;DeadStoreElimination-final;ForceInline;GVN;Inline;InstSimplify-before-inline;JumpThreading;MatchBranchSimplification;ReferencePropagation;ScalarReplacementOfAggregates,2addr-hack;binop-extract-shuffle;bitcode-version-upgrade;cfi-fixup;cgp-branch-opts;cgp-store-extract;copyprop;expand-reductions;gep-const-evaluation;global-outlining;icp;ifcvt-simple;ifcvt-simple-false;ifcvt-triangle-rev;last-run-tracking;layout-fsprofile-loader;loop-idiom-vectorize-bytecmp;loop-level-heuristics;lsr;machine-cse;machine-dce;memop-opt;mergeicmps;non-allocatable-phys-copy-opt;partial-inlining;peephole;post-ra;postra-machine-sink;strictnode-mutation;thinlto-funcattrs
968,RANDOM_CONFIG_0968,6,26,DeadStoreElimination-final;DeadStoreElimination-initial;EnumSizeOpt;ScalarReplacementOfAggregates;SingleUseConsts;UnreachablePropagation,2addr-hack;block-placement;branch-fold;cgp-delete-phis;cgp-ext-ld-promotion;cgp-gc-opts;expand-reductions;gep-const-evaluation;icp;ifcvt-triangle;loop-idiom-vectorize-all;loop-idiom-vectorize-bytecmp;lsr;machine-cse;ondemand-mds-loading;partial-libcall-inlining;postra-machine-licm;postra-machine-sink;ra-fsprofile-loader;select-optimize;separate-const-offset-from-gep;spill-fusing;strictnode-mutation;tail-duplicate;vector-combine;vp
969,RANDOM_CONFIG_0969,3,31,DataflowConstProp;SingleUseConsts;UnreachableEnumBranching,bitcode-version-upgrade;branch-fold;cfi-fixup;cgp;chr;cleanups;complex-addr-modes;constant-hoisting;copyprop;demotion;dfa-sched;early-taildup;gep-const-evaluation;i2p-p2i-opt;ifcvt-triangle;ifcvt-triangle-false;ifcvt-triangle-rev;last-run-tracking;layout-fsprofile-loader;loop-idiom-vectorize-bytecmp;lsr;machine-sink;nounwind-inference;peephole;post-ra;postra-machine-licm;postra-machine-sink;promote-alloca-to-vector;ra-fsprofile-loader;tail-duplicate;thinlto-funcattrs
970,RANDOM_CONFIG_0970,5,32,DataflowConstProp;InstSimplify-before-inline;JumpThreading;ReferencePropagation;SingleUseConsts,adv-copy-opt;advanced-peeling;auto-upgrade-debug-info;bitcode-version-upgrade;block-placement;branch-fold;cgp;cgp-select2branch;chr;cleanups;copyprop;demotion;early-ifcvt;gep-const-evaluation;ifcvt-diamond;ifcvt-triangle;ifcvt-triangle-rev;licm-promotion;loop-idiom-vectorize-all;loop-level-heuristics;memop-opt;nofree-inference;ondemand-mds-loading;partial-libcall-inlining;postra-machine-licm;postra-machine-sink;preinline;replace-with-vec-lib;tail-calls;tail-duplicate;type-promotion;vector-combine
